id,name,city,country,IATA,ICAO,latitude,longitude,altitude,timezone,timezone_name,type,source
6432,Velikiye Luki Airport,Velikiye Luki,Russia,VLU,ULOL,56.3810997,30.60810089,328,3,Europe/Moscow,airport,OurAirports
6433,Yelahanka Air Force Station,Bangalore,India,\N,VOYK,13.13549995,77.60600281,3045,5.5,Asia/Calcutta,airport,OurAirports
6434,Yeltsovka Airport,Novosibirsk,Russia,\N,UNNE,55.0923996,83.00450134,617,7,Asia/Krasnoyarsk,airport,OurAirports
6435,Kodinsk Airport,Kodinsk,Russia,\N,UNKI,58.47940063,99.09390259,0,7,Asia/Krasnoyarsk,airport,OurAirports
6436,Lake Macquarie Airport,Lake Macquarie,Australia,BEO,YPEC,-33.0667,151.647995,2,10,Australia/Sydney,airport,OurAirports
6437,Henry County Airport,Hampton,United States,\N,K4A7,33.389099,-84.332397,874,-5,America/New_York,airport,OurAirports
6438,Brampton Island Airport,Brampton Island,Australia,BMP,YBPI,-20.80330086,149.2700043,11,10,Australia/Brisbane,airport,OurAirports
6439,Alameda Naval Air Station,Alameda,United States,NGZ,KNGZ,37.78889847,-122.3199997,10,-8,America/Los_Angeles,airport,OurAirports
6440,Endelave Flyveplads,Endelage,Denmark,\N,EKEL,55.7565,10.2485,15,1,Europe/Copenhagen,airport,OurAirports
6441,St. Johann In Tirol Airport,St. Johann in Tirol,Austria,\N,LOIJ,47.5201,12.4497,2198,1,Europe/Vienna,airport,OurAirports
6442,Thalmässing-Waizenhofen Airport,Thalmaessing,Germany,\N,EDPW,49.06416702,11.20916653,1893,1,Europe/Berlin,airport,OurAirports
6443,Cochrane Airport,Cochrane,Canada,YCN,CYCN,49.10559845,-81.01360321,861,-5,America/Toronto,airport,OurAirports
6444,Estadual Arthur Siqueira Airport,Braganca Paulista,Brazil,BJP,SBBP,-22.979162,-46.537508,2887,-3,America/Sao_Paulo,airport,OurAirports
6445,Busselton Regional Airport,Brusselton,Australia,BQB,YBLN,-33.68842316,115.4015961,55,8,Australia/Perth,airport,OurAirports
6446,Srednekolymsk Airport,Srednekolymsk,Russia,SEK,UESK,67.4805,153.7364,60,11,Asia/Srednekolymsk,airport,OurAirports
6447,Comarapa Airport,Salt Lake City,United States,\N,SLCR,-17.91360092,-64.51779938,6186,-4,America/La_Paz,airport,OurAirports
6448,Inverell Airport,Inverell,Australia,IVR,YIVL,-29.88829994,151.1439972,2667,10,Australia/Sydney,airport,OurAirports
6449,Glen Innes Airport,Glen Innes,Australia,GLI,YGLI,-29.67499924,151.6889954,3433,10,Australia/Sydney,airport,OurAirports
6450,Ansbach-Petersdorf Airport,Ansbach,Germany,\N,EDQF,49.361111,10.669444,1371,1,Europe/Berlin,airport,OurAirports
6451,Immokalee Regional Airport,Immokalee ,United States,IMM,KIMM,26.43320084,-81.40100098,37,-5,America/New_York,airport,OurAirports
6452,Maranggo Airport,Sulawesi Tenggara,Indonesia,TQQ,WA44,-5.764570236,123.9169998,169,8,Asia/Makassar,airport,OurAirports
6453,Rancho San Simeon Airport,Cambria,United States,\N,66CA,35.60770035,-121.1100006,320,-8,America/Los_Angeles,airport,OurAirports
6454,Yichun Mingyueshan Airport,Yichun,China,YIC,ZSYC,27.8025,114.3062,430,8,Asia/Shanghai,airport,OurAirports
6455,Dinwiddie County Airport,Petersburg,United States,PTB,KPTB,37.18379974,-77.50740051,193,-5,America/New_York,airport,OurAirports
6456,Kasongo Airport,Kasongo,Congo (Kinshasa),\N,FZOK,-4.532999992,26.61700058,1785,2,Africa/Lubumbashi,airport,OurAirports
6457,McMurdo Station Pegasus Field,McMurdo Station,Antarctica,\N,NZPG,-77.96340179,166.5249939,18,12,Antarctica/South_Pole,airport,OurAirports
6458,Klatovy Airport,Klatovy,Czech Republic,\N,LKKT,49.41830063,13.32190037,1299,1,Europe/Prague,airport,OurAirports
6459,Sheboygan County Memorial Airport,Sheboygan,United States,SBM,KSBM,43.76959991,-87.85140228,755,-6,America/Chicago,airport,OurAirports
6460,Fortescue - Dave Forrest Aerodrome,Cloudbreak,Australia,KFE,YFDF,-22.290754,119.437143,1555,8,Australia/Perth,airport,OurAirports
6461,Kangel Danda Airport,Kangel Danda,Nepal,\N,VNKL,27.41063331,86.646595,0,5.75,Asia/Katmandu,airport,OurAirports
6462,Bajura Airport,Bajura,Nepal,BJU,VNBR,29.50200081,81.66899872,4300,5.75,Asia/Katmandu,airport,OurAirports
6463,Chara Airport,Chara,Russia,\N,UIAR,56.91333389,118.2699966,2201,9,Asia/Yakutsk,airport,OurAirports
6464,Herning Airport,Herning,Denmark,\N,EKHG,56.18470001,9.044449806,167,1,Europe/Copenhagen,airport,OurAirports
6465,Oberschleißheim Airfield,Schleissheim,Germany,\N,EDNX,48.239445,11.561389,1594,1,Europe/Berlin,airport,OurAirports
6466,Pinal Airpark,Marana,United States,MZJ,KMZJ,32.51060104,-111.3280029,1893,-7,America/Phoenix,airport,OurAirports
6467,Glendale Municipal Airport,Glendale,United States,\N,KGEU,33.52690125,-112.2949982,1071,-7,America/Phoenix,airport,OurAirports
6468,Safford Regional Airport,Safford,United States,SAD,KSAD,32.85480118,-109.6350021,3179,-7,America/Phoenix,airport,OurAirports
6469,Verden-Scharnhorst Airfield,Verden,Germany,\N,EDWV,52.965279,9.282778,144,1,Europe/Berlin,airport,OurAirports
6470,Solomon Airport,Solomon,Australia,SLJ,YSOL,-22.2554,117.7627,2030,8,Australia/Perth,airport,OurAirports
6471,Nittenau-Bruck Airport,Nittenau,Germany,\N,EDNM,49.22249985,12.2966671,1161,1,Europe/Berlin,airport,OurAirports
6472,Kerama Airport,Kerama,Japan,KJP,ROKR,26.16830063,127.2929993,156,9,Asia/Tokyo,airport,OurAirports
6473,Americana Airport,Americana,Brazil,\N,SDAI,-22.75580025,-47.26940155,2085,-3,America/Sao_Paulo,airport,OurAirports
6474,Ekibastuz Airport,Ekibastuz,Kazakhstan,EKB,UASB,51.5909996,75.21499634,621,6,Asia/Qyzylorda,airport,OurAirports
6475,Adamovka,Adamovka,Russia,\N,UWOD,51.5,59.936111,0,5,Asia/Yekaterinburg,airport,OurAirports
6476,Kvarkeno,Kvarkeno,Russia,\N,UWOH,52.078333,59.683333,0,5,Asia/Yekaterinburg,airport,OurAirports
6477,Sikeston Memorial Municipal Airport,Sikeston,United States,SIK,KSIK,36.89889908,-89.5617981,315,-6,America/Chicago,airport,OurAirports
6478,Tetiaroa Airport,Tetiaroa,French Polynesia,TTI,NTTE,-17.01329994,-149.5870056,7,-10,Pacific/Tahiti,airport,OurAirports
6479,Floyd Bennett Memorial Airport,Queensbury,United States,GFL,KGFL,43.34120178,-73.61029816,328,-5,America/New_York,airport,OurAirports
6480,Saratoga County Airport,Ballston Spa,United States,\N,K5B2,43.05130005,-73.86119843,434,-5,America/New_York,airport,OurAirports
6481,Crystal River Airport,Crystal River,United States,\N,KCGC,28.86730003,-82.57129669,9,-5,America/New_York,airport,OurAirports
6482,Martin State Airport,Baltimore,United States,MTN,KMTN,39.325699,-76.413803,21,-5,America/New_York,airport,OurAirports
6483,Lincoln Regional Karl Harder Field,Lincoln,United States,\N,KLHM,38.90919876,-121.3509979,121,-8,America/Los_Angeles,airport,OurAirports
6484,Fostoria Metropolitan Airport,Fostoria,United States,\N,KFZI,41.19079971,-83.39450073,752,-5,America/New_York,airport,OurAirports
6485,Eastern Slopes Regional Airport,Fryeburg,United States,FRY,KIZG,43.99110031,-70.94789886,454,-5,America/New_York,airport,OurAirports
6486,Coral Creek Airport,Placida,United States,\N,FA54,26.85449982,-82.25119781,4,-5,America/New_York,airport,OurAirports
6487,Lakefront Airport,New Orleans,United States,NEW,KNEW,30.04240036,-90.02829742,8,-6,America/Chicago,airport,OurAirports
6488,Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,United States,COE,KCOE,47.77429962,-116.8199997,2320,-8,America/Los_Angeles,airport,OurAirports
6489,Beaumont Municipal Airport,Beaumont,United States,BMT,KBMT,30.07069969,-94.21579742,32,-6,America/Chicago,airport,OurAirports
6490,Vermilion Regional Airport,Danville,United States,DNV,KDNV,40.19919968,-87.59590149,697,-6,America/Chicago,airport,OurAirports
6491,Coonabarabran Airport,Coonabarabran,Australia,COJ,YCBB,-31.33250046,149.2669983,2117,10,Australia/Sydney,airport,OurAirports
6492,Space Coast Regional Airport,Titusville,United States,TIX,KTIX,28.51479912,-80.79920197,34,-5,America/New_York,airport,OurAirports
6493,Bumi Airport,Bumi Hills,Zimbabwe,BZH,FVBM,-16.81699944,28.35000038,1650,2,Africa/Harare,airport,OurAirports
6494,Warnervale Airport,Warnervale Airport,Australia,\N,YWVA,-33.240278,151.429722,25,10,Australia/Sydney,airport,OurAirports
6495,Bouarfa Airport,Bouarfa,Morocco,UAR,GMFB,32.51430556,-1.983055556,3630,0,Africa/Casablanca,airport,OurAirports
6496,Nyeri Airport,NYERI,Kenya,NYE,HKNI,-0.364414006,36.97848511,5830,3,Africa/Nairobi,airport,OurAirports
6497,Andrau Airpark,Houston,United States,AAP,KAAP,29.72249985,-95.58830261,79,-6,America/Chicago,airport,OurAirports
6498,Flying Cloud Airport,Eden Prairie,United States,FCM,KFCM,44.82720184,-93.45709991,906,-6,America/Chicago,airport,OurAirports
6499,Likoma Island Airport,Likoma Island,Malawi,LIX,FWLK,-12.075833,34.737222,1600,2,Africa/Blantyre,airport,OurAirports
6500,Johnson County Executive Airport,Olathe,United States,OJC,KOJC,38.84759903,-94.73760223,1096,-6,America/Chicago,airport,OurAirports
6501,Sigiriya Air Force Base,Sigiriya,Sri Lanka,GIU,VCCS,7.956669807,80.72850037,630,5.5,Asia/Colombo,airport,OurAirports
6502,Neumünster Airport,Neumuenster,Germany,EUM,EDHN,54.07944489,9.941389084,72,1,Europe/Berlin,airport,OurAirports
6503,Tak Airport,Tak,Thailand,TKT,VTPT,16.89599991,99.25330353,478,7,Asia/Bangkok,airport,OurAirports
6504,Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,Canada,YLK,CYLS,44.48529816,-79.55560303,972,-5,America/Toronto,airport,OurAirports
6505,Huronia Airport,Midland,Canada,\N,CYEE,44.68330002,-79.92829895,770,-5,America/Toronto,airport,OurAirports
6506,Markham Airport,Markham,Canada,\N,CNU8,43.93579865,-79.2621994,807,-5,America/Toronto,airport,OurAirports
6507,Stanhope Municipal Airport,Haliburton,Canada,\N,CND4,45.11083333,-78.64,1066,-5,America/Toronto,airport,OurAirports
6508,Kawartha Lakes (Lindsay) Airport,Lindsay,Canada,\N,CNF4,44.3647,-78.783897,882,-5,America/Toronto,airport,OurAirports
6509,Niagara District Airport,Saint Catherines,Canada,YCM,CYSN,43.19169998,-79.17169952,321,-5,America/Toronto,airport,OurAirports
6510,Edenvale Aerodrome,Edenvale,Canada,\N,CNV8,44.441101,-79.962799,718,-5,America/Toronto,airport,OurAirports
6511,Orillia Airport,Orillia,Canada,\N,CNJ4,44.67765578,-79.3102169,725,-5,America/Toronto,airport,OurAirports
6512,Holland Landing Airpark,Holland Landing,Canada,\N,CLA4,44.08940125,-79.49500275,855,-5,America/Toronto,airport,OurAirports
6513,Parry Sound Area Municipal Airport,Parry Sound,Canada,YPD,CNK4,45.2575,-79.829697,832,-5,America/Toronto,airport,OurAirports
6514,Hanover / Saugeen Municipal Airport,Hanover,Canada,\N,CYHS,44.158298,-81.062798,939,-5,America/Toronto,airport,OurAirports
6515,Brandywine Airport,West Goshen Township,United States,\N,KOQN,39.99010086,-75.58190155,466,-5,America/New_York,airport,OurAirports
6516,Manassas Regional Airport/Harry P. Davis Field,Manassas,United States,MNZ,KHEF,38.72140121,-77.51540375,192,-5,America/New_York,airport,OurAirports
6517,Texas Gulf Coast Regional Airport,Angleton,United States,LJN,KLBX,29.10860062,-95.46209717,25,-6,America/Chicago,airport,OurAirports
6518,Bubovice Airport,Bubovice,Czech Republic,\N,LKBU,49.97439957,14.17809963,1401,1,Europe/Prague,airport,OurAirports
6519,Rakkestad Astorp Airport,Rakkestad,Norway,\N,ENRK,59.397499,11.3469,400,1,Europe/Oslo,airport,OurAirports
6520,Bingöl Çeltiksuyu Airport,Bingol,Turkey,BGG,LTCU,38.85926056,40.59596252,3506,3,Europe/Istanbul,airport,OurAirports
6521,Kastamonu Airport,Kastamonu,Turkey,KFS,LTAL,41.31420135,33.79579926,3520,3,Europe/Istanbul,airport,OurAirports
6522,Elstree Airfield,Elstree,United Kingdom,\N,EGTR,51.65579987,-0.325832993,332,0,Europe/London,airport,OurAirports
6523,Sandtoft Airfield,Sandtoft,United Kingdom,\N,EGCF,53.55970001,-0.858332992,11,0,Europe/London,airport,OurAirports
6524,Torit Airport,Torit,South Sudan,\N,HSTR,4.400000095,32.58300018,2050,3,Africa/Juba,airport,OurAirports
6525,Shelby County Airport,Shelbyville,United States,\N,K2H0,39.41040039,-88.84539795,618,-6,America/Chicago,airport,OurAirports
6526,Lüliang Airport,Lvliang,China,LLV,ZBLL,37.683333,111.142778,0,8,Asia/Shanghai,airport,OurAirports
6527,Daocheng Yading Airport,Daocheng,China,DCY,ZUDC,29.323056,100.053333,14472,8,Asia/Shanghai,airport,OurAirports
6528,Gannan Xiahe Airport,Xiahe city,China,GXH,ZLXH,34.8105,102.6447,10510,8,Asia/Shanghai,airport,OurAirports
6529,Vängsö Airport,Vangso,Sweden,\N,ESSZ,59.10110092,17.21109962,0,1,Europe/Stockholm,airport,OurAirports
6530,Comiso Airport,Comiso,Italy,CIY,LICB,36.994601,14.607182,623,1,Europe/Rome,airport,OurAirports
6531,Enumclaw Airport,Enumclaw,United States,\N,WA77,47.1957016,-122.0220032,738,-8,America/Los_Angeles,airport,OurAirports
6532,Markovo Airport,Markovo,Russia,KVM,UHMO,64.667,170.417007,0,12,Asia/Anadyr,airport,OurAirports
6533,Seymchan Airport,Seymchan,Russia,\N,UHMS,62.92078018,152.4227753,679,11,Asia/Srednekolymsk,airport,OurAirports
6534,Zyryanka Airport,Zyryanka,Russia,ZKP,UESU,65.7485,150.8889,140,11,Asia/Srednekolymsk,airport,OurAirports
6535,Susuman Airport,Susuman,Russia,\N,UHMH,62.76666641,148.1466675,2129,11,Asia/Srednekolymsk,airport,OurAirports
6536,Ust-Maya Airport,Ust-Maya,Russia,UMS,UEMU,60.35699844,134.4349976,561,9,Asia/Yakutsk,airport,OurAirports
6537,Aldan Airport,Aldan,Russia,ADH,UEEA,58.60279846,125.4089966,2241,9,Asia/Yakutsk,airport,OurAirports
6538,Olyokminsk Airport,Olekminsk,Russia,OLZ,UEMO,60.397499,120.471001,656,9,Asia/Yakutsk,airport,OurAirports
6539,Vitim Airport,Vitim,Russia,\N,UERT,59.458,112.563004,610,9,Asia/Yakutsk,airport,OurAirports
6540,Pellworm Field,Pellworm,Germany,\N,EDHP,54.5363884,8.680000305,3,1,Europe/Berlin,airport,OurAirports
6541,Xinyuan Nalati Airport,Xinyuan,China,NLT,ZWNL,43.4318,83.3786,3050,8,Asia/Shanghai,airport,OurAirports
6542,Port Alsworth Airport,Port alsworth,United States,PTA,PALJ,60.201681,-154.325863,280,-9,America/Anchorage,airport,OurAirports
6543,Fontaine Airport,Belfort,France,BOR,LFSQ,47.6556015,7.010829926,1208,1,Europe/Paris,airport,OurAirports
6544,Fairfield County Airport,Winnsboro,United States,\N,KFDW,34.31549835,-81.1088028,577,-5,America/New_York,airport,OurAirports
6545,Obock Airport,Obock,Djibouti,OBC,HDOB,11.96700001,43.26699829,69,3,Africa/Djibouti,airport,OurAirports
6546,Tadjoura Airport,Tadjoura,Djibouti,TDJ,HDTJ,11.78299999,42.91699982,246,3,Africa/Djibouti,airport,OurAirports
6547,Santa Cruz del Quiche Airport,Santa Cruz des Quiche,Guatemala,AQB,MGQC,15.01220036,-91.15059662,6631,-6,America/Guatemala,airport,OurAirports
6548,Norðfjörður Airport,Nordfjordur,Iceland,NOR,BINF,65.13189697,-13.74639988,13,0,Atlantic/Reykjavik,airport,OurAirports
6549,Bursa Airport,Bursa,Turkey,BTZ,LTBE,40.23329926,29.00919914,331,3,Europe/Istanbul,airport,OurAirports
6550,Skyhaven Airport,Rochester,United States,\N,KDAW,43.28409958,-70.9292984,322,-5,America/New_York,airport,OurAirports
6551,Waris Airport,Waris-Papua Island,Indonesia,WAR,WAJR,-3.235,140.994,1500,9,Asia/Jayapura,airport,OurAirports
6552,Newton City-County Airport,Newton,United States,EWK,KEWK,38.05820084,-97.27449799,1533,-6,America/Chicago,airport,OurAirports
6553,La Ferté Alais Airfield,La Ferte Alais,France,\N,LFFQ,48.498652,2.338867,453,1,Europe/Paris,airport,OurAirports
6554,Bairnsdale Airport,Bairnsdale,Australia,BSJ,YBNS,-37.88750076,147.5679932,165,10,Australia/Hobart,airport,OurAirports
6555,Taszár Air Base,Columbus,United States,TZR,LHTA,46.39310074,17.91749954,531,1,Europe/Budapest,airport,OurAirports
6556,Fort Bridger Airport,Fort Bridger,United States,FBR,KFBR,41.39189911,-110.4069977,7034,-7,America/Denver,airport,OurAirports
6557,Prosser Airport,Prosser,United States,\N,KS40,46.21340179,-119.7910004,697,-8,America/Los_Angeles,airport,OurAirports
6558,Chehalis Centralia Airport,Chehalis,United States,CLS,KCLS,46.67699814,-122.9830017,176,-8,America/Los_Angeles,airport,OurAirports
6559,Desert Aire Regional Airport,Mattawa,United States,\N,KM94,46.687401,-119.920998,586,-8,America/Los_Angeles,airport,OurAirports
6560,Evanston-Uinta County Airport-Burns Field,Evanston,United States,EVW,KEVW,41.27479935,-111.0350037,7143,-7,America/Denver,airport,OurAirports
6561,Sabetha Municipal Airport,Sabetha,United States,\N,KK83,39.90420151,-95.77940369,1330,-6,America/Chicago,airport,OurAirports
6562,Mt Pleasant Regional-Faison field,Mount Pleasant,United States,\N,KLRO,32.89780045,-79.78289795,12,-5,America/New_York,airport,OurAirports
6563,Jimmy Carter Regional Airport,Americus,United States,\N,KACJ,32.110802,-84.188904,468,-5,America/New_York,airport,OurAirports
6564,Weedon Field,Eufala,United States,EUF,KEUF,31.95129967,-85.12889862,285,-6,America/Chicago,airport,OurAirports
6565,Saluda County Airport,Saluda,United States,\N,K6J4,33.92679977,-81.79460144,555,-5,America/New_York,airport,OurAirports
6566,Dare County Regional Airport,Manteo,United States,MEO,KMQI,35.91899872,-75.69550323,13,-5,America/New_York,airport,OurAirports
6567,Auburn University Regional Airport,Auburn,United States,AUO,KAUO,32.615101,-85.433998,777,-6,America/Chicago,airport,OurAirports
6568,Tri Cities Airport,Endicott,United States,\N,KCZG,42.078499,-76.096296,833,-5,America/New_York,airport,OurAirports
6569,Bessemer Airport,Bessemer,United States,\N,KEKY,33.31290054,-86.92590332,700,-6,America/Chicago,airport,OurAirports
6570,Colorado Springs East Airport,Ellicott,United States,\N,KA50,38.87440109,-104.4100037,6145,-7,America/Denver,airport,OurAirports
6571,Crystal Airport,Crystal,United States,\N,KMIC,45.06200027,-93.35389709,869,-6,America/Chicago,airport,OurAirports
6572,Clarke County Airport,Quitman,United States,\N,K23M,32.0849,-88.738897,320,-6,America/Chicago,airport,OurAirports
6573,W H 'Bud' Barron Airport,Dublin,United States,DBN,KDBN,32.56439972,-82.98529816,309,-5,America/New_York,airport,OurAirports
6574,Kabale Airport,Kabale,Uganda,\N,HUKB,-1.226111,29.96,6000,3,Africa/Kampala,airport,OurAirports
6575,Guatuso Airport,Marigot,France,\N,MRGT,10.6833334,-84.83333588,164,-6,America/Costa_Rica,airport,OurAirports
6576,Central Bolívar Airport,Sevilla,Spain,\N,SVSJ,8.916666985,-71.93333435,39,-4,America/Caracas,airport,OurAirports
6577,Corvallis Municipal Airport,Corvallis,United States,CVO,KCVO,44.49720001,-123.2900009,250,-8,America/Los_Angeles,airport,OurAirports
6578,Tuzla Romania Airport,Tuzla,Romania,\N,LRTZ,43.98419952,28.60969925,161,2,Europe/Bucharest,airport,OurAirports
6579,El Almendro Airport,Scranton,United States,\N,SCRT,-35.96055603,-71.79333496,486,-4,America/Santiago,airport,OurAirports
6580,San Agustin Airport,Morristown,United States,\N,MRST,10.0666666,-84.8833313,66,-6,America/Costa_Rica,airport,OurAirports
6581,Samambaia Heliport,Saint Denis,Reunion,\N,SDNS,-22.46249962,-43.1305542,3167,-3,America/Sao_Paulo,airport,OurAirports
6582,Fazenda Campo Verde Airport,Sihanoukville,Cambodia,\N,SNKV,1.042780042,-50.51670074,49,-3,America/Fortaleza,airport,OurAirports
6583,Prominent Hill Airport,Prominent Hill,Australia,PXH,YPMH,-29.716,135.5244,745,9.5,Australia/Adelaide,airport,OurAirports
6584,Cowra Airport,Chatsworth,Australia,CWT,YCWR,-33.84469986,148.6490021,966,10,Australia/Sydney,airport,OurAirports
6585,Coral Bay Airport,Coral Bay,Australia,\N,YCOY,-23.12999916,113.7770004,5,8,Australia/Perth,airport,OurAirports
6586,Ogden Hinckley Airport,Ogden,United States,OGD,KOGD,41.19589996,-112.012001,4473,-7,America/Denver,airport,OurAirports
6587,Lake Country Regional Airport,Clarksville,United Arab Emirates,\N,KW63,36.59579849,-78.56009674,421,-5,America/New_York,airport,OurAirports
6588,Robert S Kerr Airport,Poteau,United States,\N,KRKR,35.02159882,-94.62129974,451,-6,America/Chicago,airport,OurAirports
6589,Colorado Plains Regional Airport,Akron,United States,AKO,KAKO,40.17559814,-103.2220001,4714,-7,America/Denver,airport,OurAirports
6590,Sanderson Field,Shelton,United States,SHN,KSHN,47.23360062,-123.1480026,273,-8,America/Los_Angeles,airport,OurAirports
6591,Napakiak Airport,Napakiak,United States,WNA,PANA,60.69029999,-161.9790039,17,-9,America/Anchorage,airport,OurAirports
6592,Napaskiak Airport,Napaskiak,United States,PKA,PAPK,60.70289993,-161.7779999,24,-9,America/Anchorage,airport,OurAirports
6593,Tok Airport,Tok,United States,\N,PATJ,63.303333,-143.001111,1670,-9,America/Anchorage,airport,OurAirports
6594,Bedwell Harbour Seaplane Base,Bedwell Harbour,Canada,YBW,CAB3,48.75,-123.2330017,0,-8,America/Vancouver,airport,OurAirports
6595,Washabo Airport,Washabo,Suriname,WSO,SMWS,5.215277,-57.185302,68,-3,America/Paramaribo,airport,OurAirports
